metro_nonmetro,year,county_name,state_abbr,geoId,value
Metropolitan,2009,Anchorage Municipality,AK,us-ak-020,0.076
Metropolitan,2009,Fairbanks North Star Borough,AK,us-ak-090,0.079000043
Metropolitan,2009,Matanuska-Susitna Borough,AK,us-ak-170,0.086999528
Metropolitan,2009,Autauga County,AL,us-al-001,0.112000476
Metropolitan,2009,Baldwin County,AL,us-al-003,0.133000316
Metropolitan,2009,Bibb County,AL,us-al-007,0.180999505
Metropolitan,2009,Blount County,AL,us-al-009,0.145999137
Metropolitan,2009,Calhoun County,AL,us-al-015,0.189999281
Metropolitan,2009,Chilton County,AL,us-al-021,0.186998942
Metropolitan,2009,Colbert County,AL,us-al-033,0.16
Metropolitan,2009,Elmore County,AL,us-al-051,0.142000575
Metropolitan,2009,Etowah County,AL,us-al-055,0.172000551
Metropolitan,2009,Geneva County,AL,us-al-061,0.19399673
Metropolitan,2009,Hale County,AL,us-al-065,0.266005464
Metropolitan,2009,Henry County,AL,us-al-067,0.187002249
Metropolitan,2009,Houston County,AL,us-al-069,0.177000557
Metropolitan,2009,Jefferson County,AL,us-al-073,0.164999938
Metropolitan,2009,Lauderdale County,AL,us-al-077,0.144999427
Metropolitan,2009,Lawrence County,AL,us-al-079,0.162000472
Metropolitan,2009,Lee County,AL,us-al-081,0.207000553
Metropolitan,2009,Limestone County,AL,us-al-083,0.134999137
Metropolitan,2009,Lowndes County,AL,us-al-085,0.288
Metropolitan,2009,Madison County,AL,us-al-089,0.103000063
Metropolitan,2009,Mobile County,AL,us-al-097,0.187000114
Metropolitan,2009,Montgomery County,AL,us-al-101,0.198999661
Metropolitan,2009,Morgan County,AL,us-al-103,0.159000553
Metropolitan,2009,Pickens County,AL,us-al-107,0.279997897
Metropolitan,2009,Russell County,AL,us-al-113,0.198998524
Metropolitan,2009,Shelby County,AL,us-al-117,0.068999884
Metropolitan,2009,St. Clair County,AL,us-al-115,0.138000703
Metropolitan,2009,Tuscaloosa County,AL,us-al-125,0.199000138
Metropolitan,2009,Walker County,AL,us-al-127,0.16
Metropolitan,2009,Benton County,AR,us-ar-007,0.131000054
Metropolitan,2009,Cleveland County,AR,us-ar-025,0.16000951
Metropolitan,2009,Craighead County,AR,us-ar-031,0.179000442
Metropolitan,2009,Crawford County,AR,us-ar-033,0.175999194
Metropolitan,2009,Crittenden County,AR,us-ar-035,0.282999388
Metropolitan,2009,Faulkner County,AR,us-ar-045,0.14299941
Metropolitan,2009,Garland County,AR,us-ar-051,0.146999472
Metropolitan,2009,Grant County,AR,us-ar-053,0.120997255
Metropolitan,2009,Jefferson County,AR,us-ar-069,0.246998403
Metropolitan,2009,Lincoln County,AR,us-ar-079,0.31498994
Metropolitan,2009,Little River County,AR,us-ar-081,0.151003828
Metropolitan,2009,Lonoke County,AR,us-ar-085,0.131000715
Metropolitan,2009,Madison County,AR,us-ar-087,0.186994974
Metropolitan,2009,Miller County,AR,us-ar-091,0.18999811
Metropolitan,2009,Perry County,AR,us-ar-105,0.186007664
Metropolitan,2009,Poinsett County,AR,us-ar-111,0.26300339
Metropolitan,2009,Pulaski County,AR,us-ar-119,0.166999971
Metropolitan,2009,Saline County,AR,us-ar-125,0.084999847
Metropolitan,2009,Sebastian County,AR,us-ar-131,0.176000198
Metropolitan,2009,Washington County,AR,us-ar-143,0.187000172
Metropolitan,2009,Cochise County,AZ,us-az-003,0.161999578
Metropolitan,2009,Coconino County,AZ,us-az-005,0.179999368
Metropolitan,2009,Maricopa County,AZ,us-az-013,0.151000003
Metropolitan,2009,Mohave County,AZ,us-az-015,0.178000461
Metropolitan,2009,Pima County,AZ,us-az-019,0.18900001
Metropolitan,2009,Pinal County,AZ,us-az-021,0.13700013
Metropolitan,2009,Yavapai County,AZ,us-az-025,0.141999811
Metropolitan,2009,Yuma County,AZ,us-az-027,0.191999958
Metropolitan,2009,Alameda County,CA,us-ca-001,0.107999973
Metropolitan,2009,Butte County,CA,us-ca-007,0.185000419
Metropolitan,2009,Contra Costa County,CA,us-ca-013,0.095000005
Metropolitan,2009,El Dorado County,CA,us-ca-017,0.076000135
Metropolitan,2009,Fresno County,CA,us-ca-019,0.214999927
Metropolitan,2009,Imperial County,CA,us-ca-025,0.227999716
Metropolitan,2009,Kern County,CA,us-ca-029,0.221999865
Metropolitan,2009,Kings County,CA,us-ca-031,0.194999881
Metropolitan,2009,Los Angeles County,CA,us-ca-037,0.16
Metropolitan,2009,Madera County,CA,us-ca-039,0.2059999
Metropolitan,2009,Marin County,CA,us-ca-041,0.072999917
Metropolitan,2009,Merced County,CA,us-ca-047,0.246000099
Metropolitan,2009,Monterey County,CA,us-ca-053,0.172000133
Metropolitan,2009,Napa County,CA,us-ca-055,0.086000261
Metropolitan,2009,Orange County,CA,us-ca-059,0.107000016
Metropolitan,2009,Placer County,CA,us-ca-061,0.072000069
Metropolitan,2009,Riverside County,CA,us-ca-065,0.138999968
Metropolitan,2009,Sacramento County,CA,us-ca-067,0.15300003
Metropolitan,2009,San Benito County,CA,us-ca-069,0.139000037
Metropolitan,2009,San Bernardino County,CA,us-ca-071,0.170000041
Metropolitan,2009,San Diego County,CA,us-ca-073,0.125
Metropolitan,2009,San Francisco County,CA,us-ca-075,0.117000015
Metropolitan,2009,San Joaquin County,CA,us-ca-077,0.157
Metropolitan,2009,San Luis Obispo County,CA,us-ca-079,0.132
Metropolitan,2009,San Mateo County,CA,us-ca-081,0.075999961
Metropolitan,2009,Santa Barbara County,CA,us-ca-083,0.150000128
Metropolitan,2009,Santa Clara County,CA,us-ca-085,0.091000016
Metropolitan,2009,Santa Cruz County,CA,us-ca-087,0.139000211
Metropolitan,2009,Shasta County,CA,us-ca-089,0.15499986
Metropolitan,2009,Solano County,CA,us-ca-095,0.107000013
Metropolitan,2009,Sonoma County,CA,us-ca-097,0.094999968
Metropolitan,2009,Stanislaus County,CA,us-ca-099,0.170000139
Metropolitan,2009,Sutter County,CA,us-ca-101,0.147999255
Metropolitan,2009,Tulare County,CA,us-ca-107,0.229999811
Metropolitan,2009,Ventura County,CA,us-ca-111,0.10500005
Metropolitan,2009,Yolo County,CA,us-ca-113,0.156999744
Metropolitan,2009,Yuba County,CA,us-ca-115,0.195000209
Metropolitan,2009,Adams County,CO,us-co-001,0.13299992
Metropolitan,2009,Arapahoe County,CO,us-co-005,0.123000013
Metropolitan,2009,Boulder County,CO,us-co-013,0.128999932
Metropolitan,2009,Broomfield County,CO,us-co-014,0.049000271
Metropolitan,2009,Clear Creek County,CO,us-co-019,0.080996524
Metropolitan,2009,Denver County,CO,us-co-031,0.187999893
Metropolitan,2009,Douglas County,CO,us-co-035,0.032999979
Metropolitan,2009,El Paso County,CO,us-co-041,0.115000034
Metropolitan,2009,Elbert County,CO,us-co-039,0.054000431
Metropolitan,2009,Gilpin County,CO,us-co-047,0.072999279
Metropolitan,2009,Jefferson County,CO,us-co-059,0.080999985
Metropolitan,2009,Larimer County,CO,us-co-069,0.146999798
Metropolitan,2009,Mesa County,CO,us-co-077,0.117999679
Metropolitan,2009,Park County,CO,us-co-093,0.091001861
Metropolitan,2009,Pueblo County,CO,us-co-101,0.169000521
Metropolitan,2009,Teller County,CO,us-co-119,0.08200139
Metropolitan,2009,Weld County,CO,us-co-123,0.147999984
Metropolitan,2009,Fairfield County,CT,us-ct-001,0.081999959
Metropolitan,2009,Hartford County,CT,us-ct-003,0.100999993
Metropolitan,2009,Middlesex County,CT,us-ct-007,0.056999919
Metropolitan,2009,New Haven County,CT,us-ct-009,0.119000016
Metropolitan,2009,New London County,CT,us-ct-011,0.078999965
Metropolitan,2009,Tolland County,CT,us-ct-013,0.066999956
Metropolitan,2009,Windham County,CT,us-ct-015,0.097999612
Metropolitan,2009,District of Columbia,DC,us-dc-001,0.17600007
Metropolitan,2009,Kent County,DE,us-de-001,0.136000365
Metropolitan,2009,New Castle County,DE,us-de-003,0.100999904
Metropolitan,2009,Sussex County,DE,us-de-005,0.122000285
Metropolitan,2009,Alachua County,FL,us-fl-001,0.229999654
Metropolitan,2009,Baker County,FL,us-fl-003,0.171996978
Metropolitan,2009,Bay County,FL,us-fl-005,0.144
Metropolitan,2009,Brevard County,FL,us-fl-009,0.116
Metropolitan,2009,Broward County,FL,us-fl-011,0.129999983
Metropolitan,2009,Charlotte County,FL,us-fl-015,0.122000065
Metropolitan,2009,Citrus County,FL,us-fl-017,0.15800055
Metropolitan,2009,Clay County,FL,us-fl-019,0.091999957
Metropolitan,2009,Collier County,FL,us-fl-021,0.125999867
Metropolitan,2009,Duval County,FL,us-fl-031,0.153000038
Metropolitan,2009,Escambia County,FL,us-fl-033,0.188999726
Metropolitan,2009,Flagler County,FL,us-fl-035,0.11299944
Metropolitan,2009,Gadsden County,FL,us-fl-039,0.259998634
Metropolitan,2009,Gilchrist County,FL,us-fl-041,0.180001277
Metropolitan,2009,Gulf County,FL,us-fl-045,0.230005789
Metropolitan,2009,Hernando County,FL,us-fl-053,0.130999899
Metropolitan,2009,Highlands County,FL,us-fl-055,0.198999558
Metropolitan,2009,Hillsborough County,FL,us-fl-057,0.152000061
Metropolitan,2009,Indian River County,FL,us-fl-061,0.137999805
Metropolitan,2009,Jefferson County,FL,us-fl-065,0.191000555
Metropolitan,2009,Lake County,FL,us-fl-069,0.125999915
Metropolitan,2009,Lee County,FL,us-fl-071,0.127999945
Metropolitan,2009,Leon County,FL,us-fl-073,0.223000292
Metropolitan,2009,Manatee County,FL,us-fl-081,0.144000153
Metropolitan,2009,Marion County,FL,us-fl-083,0.158999753
Metropolitan,2009,Martin County,FL,us-fl-085,0.135000258
Metropolitan,2009,Miami-Dade County,FL,us-fl-086,0.176999966
Metropolitan,2009,Nassau County,FL,us-fl-089,0.11499957
Metropolitan,2009,Okaloosa County,FL,us-fl-091,0.125
Metropolitan,2009,Orange County,FL,us-fl-095,0.143000013
Metropolitan,2009,Osceola County,FL,us-fl-097,0.158000262
Metropolitan,2009,Palm Beach County,FL,us-fl-099,0.143999987
Metropolitan,2009,Pasco County,FL,us-fl-101,0.132
Metropolitan,2009,Pinellas County,FL,us-fl-103,0.132999955
Metropolitan,2009,Polk County,FL,us-fl-105,0.16799986
Metropolitan,2009,Santa Rosa County,FL,us-fl-113,0.113999906
Metropolitan,2009,Sarasota County,FL,us-fl-115,0.126999859
Metropolitan,2009,Seminole County,FL,us-fl-117,0.103999902
Metropolitan,2009,St. Johns County,FL,us-fl-109,0.087000231
Metropolitan,2009,St. Lucie County,FL,us-fl-111,0.155999878
Metropolitan,2009,Sumter County,FL,us-fl-119,0.155999045
Metropolitan,2009,Volusia County,FL,us-fl-127,0.152000116
Metropolitan,2009,Wakulla County,FL,us-fl-129,0.140999731
Metropolitan,2009,Walton County,FL,us-fl-131,0.157999094
Metropolitan,2009,Baker County,GA,us-ga-007,0.29198895
Metropolitan,2009,Barrow County,GA,us-ga-013,0.122000336
Metropolitan,2009,Bartow County,GA,us-ga-015,0.148999408
Metropolitan,2009,Bibb County,GA,us-ga-021,0.217999506
Metropolitan,2009,Brantley County,GA,us-ga-025,0.199002397
Metropolitan,2009,Brooks County,GA,us-ga-027,0.223001754
Metropolitan,2009,Bryan County,GA,us-ga-029,0.12100096
Metropolitan,2009,Burke County,GA,us-ga-033,0.269005329
Metropolitan,2009,Butts County,GA,us-ga-035,0.161001627
Metropolitan,2009,Carroll County,GA,us-ga-045,0.173999764
Metropolitan,2009,Catoosa County,GA,us-ga-047,0.130999731
Metropolitan,2009,Chatham County,GA,us-ga-051,0.16299976
Metropolitan,2009,Chattahoochee County,GA,us-ga-053,0.265003227
Metropolitan,2009,Cherokee County,GA,us-ga-057,0.082999939
Metropolitan,2009,Clarke County,GA,us-ga-059,0.362999588
Metropolitan,2009,Clayton County,GA,us-ga-063,0.163999926
Metropolitan,2009,Cobb County,GA,us-ga-067,0.113999934
Metropolitan,2009,Columbia County,GA,us-ga-073,0.067999786
Metropolitan,2009,Coweta County,GA,us-ga-077,0.10099984
Metropolitan,2009,Crawford County,GA,us-ga-079,0.202005968
Metropolitan,2009,Dade County,GA,us-ga-083,0.183000066
Metropolitan,2009,Dawson County,GA,us-ga-085,0.118998007
Metropolitan,2009,DeKalb County,GA,us-ga-089,0.169999986
Metropolitan,2009,Dougherty County,GA,us-ga-095,0.280001304
Metropolitan,2009,Douglas County,GA,us-ga-097,0.123000016
Metropolitan,2009,Echols County,GA,us-ga-101,0.271988528
Metropolitan,2009,Effingham County,GA,us-ga-103,0.109000529
Metropolitan,2009,Fayette County,GA,us-ga-113,0.055000095
Metropolitan,2009,Floyd County,GA,us-ga-115,0.197999303
Metropolitan,2009,Forsyth County,GA,us-ga-117,0.066000035
Metropolitan,2009,Fulton County,GA,us-ga-121,0.17600004
Metropolitan,2009,Glynn County,GA,us-ga-127,0.167999262
Metropolitan,2009,Gwinnett County,GA,us-ga-135,0.137000068
Metropolitan,2009,Hall County,GA,us-ga-139,0.150999784
Metropolitan,2009,Haralson County,GA,us-ga-143,0.191998022
Metropolitan,2009,Harris County,GA,us-ga-145,0.087999191
Metropolitan,2009,Heard County,GA,us-ga-149,0.203996817
Metropolitan,2009,Henry County,GA,us-ga-151,0.075999897
Metropolitan,2009,Houston County,GA,us-ga-153,0.137000507
Metropolitan,2009,Jasper County,GA,us-ga-159,0.154997095
Metropolitan,2009,Jones County,GA,us-ga-169,0.13299856
Metropolitan,2009,Lamar County,GA,us-ga-171,0.188002926
Metropolitan,2009,Lanier County,GA,us-ga-173,0.212992809
Metropolitan,2009,Lee County,GA,us-ga-177,0.1
Metropolitan,2009,Liberty County,GA,us-ga-179,0.173000224
Metropolitan,2009,Lincoln County,GA,us-ga-181,0.209002805
Metropolitan,2009,Long County,GA,us-ga-183,0.229991715
Metropolitan,2009,Lowndes County,GA,us-ga-185,0.236000285
Metropolitan,2009,Madison County,GA,us-ga-195,0.183001614
Metropolitan,2009,Marion County,GA,us-ga-197,0.247016012
Metropolitan,2009,McDuffie County,GA,us-ga-189,0.202001019
Metropolitan,2009,McIntosh County,GA,us-ga-191,0.212002493
Metropolitan,2009,Meriwether County,GA,us-ga-199,0.2
Metropolitan,2009,Monroe County,GA,us-ga-207,0.129998348
Metropolitan,2009,Morgan County,GA,us-ga-211,0.154999729
Metropolitan,2009,Murray County,GA,us-ga-213,0.206000249
Metropolitan,2009,Muscogee County,GA,us-ga-215,0.175000409
Metropolitan,2009,Newton County,GA,us-ga-217,0.128000081
Metropolitan,2009,Oconee County,GA,us-ga-219,0.084000604
Metropolitan,2009,Oglethorpe County,GA,us-ga-221,0.157995058
Metropolitan,2009,Paulding County,GA,us-ga-223,0.072000119
Metropolitan,2009,Peach County,GA,us-ga-225,0.225003968
Metropolitan,2009,Pickens County,GA,us-ga-227,0.119998704
Metropolitan,2009,Pike County,GA,us-ga-231,0.120999536
Metropolitan,2009,Pulaski County,GA,us-ga-235,0.232002809
Metropolitan,2009,Richmond County,GA,us-ga-245,0.226000073
Metropolitan,2009,Rockdale County,GA,us-ga-247,0.132000144
Metropolitan,2009,Spalding County,GA,us-ga-255,0.204000633
Metropolitan,2009,Terrell County,GA,us-ga-273,0.301996928
Metropolitan,2009,Twiggs County,GA,us-ga-289,0.231002425
Metropolitan,2009,Walker County,GA,us-ga-295,0.174001044
Metropolitan,2009,Walton County,GA,us-ga-297,0.125
Metropolitan,2009,Whitfield County,GA,us-ga-313,0.231000671
Metropolitan,2009,Worth County,GA,us-ga-321,0.204997862
Metropolitan,2009,Honolulu County,HI,us-hi-003,0.097000038
Metropolitan,2009,Maui County,HI,us-hi-009,0.101999958
Metropolitan,2009,Benton County,IA,us-ia-011,0.079000113
Metropolitan,2009,Black Hawk County,IA,us-ia-013,0.173000412
Metropolitan,2009,Bremer County,IA,us-ia-017,0.075001148
Metropolitan,2009,Dallas County,IA,us-ia-049,0.059999676
Metropolitan,2009,Dubuque County,IA,us-ia-061,0.095000112
Metropolitan,2009,Grundy County,IA,us-ia-075,0.063
Metropolitan,2009,Guthrie County,IA,us-ia-077,0.092000375
Metropolitan,2009,Harrison County,IA,us-ia-085,0.105999068
Metropolitan,2009,Johnson County,IA,us-ia-103,0.16600044
Metropolitan,2009,Jones County,IA,us-ia-105,0.09500107
Metropolitan,2009,Linn County,IA,us-ia-113,0.095000049
Metropolitan,2009,Madison County,IA,us-ia-121,0.084997373
Metropolitan,2009,Mills County,IA,us-ia-129,0.091003102
Metropolitan,2009,Plymouth County,IA,us-ia-149,0.072000674
Metropolitan,2009,Polk County,IA,us-ia-153,0.109000005
Metropolitan,2009,Pottawattamie County,IA,us-ia-155,0.130999635
Metropolitan,2009,Scott County,IA,us-ia-163,0.125
Metropolitan,2009,Story County,IA,us-ia-169,0.172999792
Metropolitan,2009,Warren County,IA,us-ia-181,0.071999633
Metropolitan,2009,Washington County,IA,us-ia-183,0.108998367
Metropolitan,2009,Woodbury County,IA,us-ia-193,0.14700025
Metropolitan,2009,Ada County,ID,us-id-001,0.118000053
Metropolitan,2009,Bannock County,ID,us-id-005,0.144999813
Metropolitan,2009,Boise County,ID,us-id-015,0.128004321
Metropolitan,2009,Bonneville County,ID,us-id-019,0.11899969
Metropolitan,2009,Butte County,ID,us-id-023,0.144002917
Metropolitan,2009,Canyon County,ID,us-id-027,0.181999935
Metropolitan,2009,Franklin County,ID,us-id-041,0.106001744
Metropolitan,2009,Gem County,ID,us-id-045,0.148001973
Metropolitan,2009,Jefferson County,ID,us-id-051,0.110998664
Metropolitan,2009,Kootenai County,ID,us-id-055,0.137999811
Metropolitan,2009,Nez Perce County,ID,us-id-069,0.136999555
Metropolitan,2009,Owyhee County,ID,us-id-073,0.1739991
Metropolitan,2009,Alexander County,IL,us-il-003,0.29399312
Metropolitan,2009,Bond County,IL,us-il-005,0.136999611
Metropolitan,2009,Boone County,IL,us-il-007,0.089000714
Metropolitan,2009,Calhoun County,IL,us-il-013,0.112990937
Metropolitan,2009,Champaign County,IL,us-il-019,0.198999937
Metropolitan,2009,Clinton County,IL,us-il-027,0.084001179
Metropolitan,2009,Cook County,IL,us-il-031,0.160000015
Metropolitan,2009,De Witt County,IL,us-il-039,0.110998028
Metropolitan,2009,DeKalb County,IL,us-il-037,0.169999174
Metropolitan,2009,DuPage County,IL,us-il-043,0.066999978
Metropolitan,2009,Ford County,IL,us-il-053,0.09900037
Metropolitan,2009,Grundy County,IL,us-il-063,0.067999664
Metropolitan,2009,Henry County,IL,us-il-073,0.097999058
Metropolitan,2009,Jackson County,IL,us-il-077,0.284999532
Metropolitan,2009,Jersey County,IL,us-il-083,0.1
Metropolitan,2009,Kane County,IL,us-il-089,0.094000059
Metropolitan,2009,Kankakee County,IL,us-il-091,0.151000674
Metropolitan,2009,Kendall County,IL,us-il-093,0.041999884
Metropolitan,2009,Lake County,IL,us-il-097,0.075999948
Metropolitan,2009,Macon County,IL,us-il-115,0.151000659
Metropolitan,2009,Macoupin County,IL,us-il-117,0.121000216
Metropolitan,2009,Madison County,IL,us-il-119,0.131000027
Metropolitan,2009,Marshall County,IL,us-il-123,0.103998058
Metropolitan,2009,McHenry County,IL,us-il-111,0.065999969
Metropolitan,2009,McLean County,IL,us-il-113,0.144000308
Metropolitan,2009,Menard County,IL,us-il-129,0.092998528
Metropolitan,2009,Mercer County,IL,us-il-131,0.093997876
Metropolitan,2009,Monroe County,IL,us-il-133,0.05
Metropolitan,2009,Peoria County,IL,us-il-143,0.167999597
Metropolitan,2009,Piatt County,IL,us-il-147,0.06700147
Metropolitan,2009,Rock Island County,IL,us-il-161,0.112
Metropolitan,2009,Sangamon County,IL,us-il-167,0.130999891
Metropolitan,2009,St. Clair County,IL,us-il-163,0.171000112
Metropolitan,2009,Stark County,IL,us-il-175,0.115005104
Metropolitan,2009,Tazewell County,IL,us-il-179,0.083000093
Metropolitan,2009,Vermilion County,IL,us-il-183,0.21700043
Metropolitan,2009,Will County,IL,us-il-197,0.06999997
Metropolitan,2009,Williamson County,IL,us-il-199,0.183001086
Metropolitan,2009,Winnebago County,IL,us-il-201,0.176999949
Metropolitan,2009,Woodford County,IL,us-il-203,0.068000634
Metropolitan,2009,Allen County,IN,us-in-003,0.146000132
Metropolitan,2009,Bartholomew County,IN,us-in-005,0.096000215
Metropolitan,2009,Benton County,IN,us-in-007,0.1
Metropolitan,2009,Boone County,IN,us-in-011,0.079000126
Metropolitan,2009,Brown County,IN,us-in-013,0.125
Metropolitan,2009,Carroll County,IN,us-in-015,0.099002302
Metropolitan,2009,Clark County,IN,us-in-019,0.119000037
Metropolitan,2009,Clay County,IN,us-in-021,0.139998467
Metropolitan,2009,Dearborn County,IN,us-in-029,0.0890001
Metropolitan,2009,Delaware County,IN,us-in-035,0.207000474
Metropolitan,2009,Elkhart County,IN,us-in-039,0.144000121
Metropolitan,2009,Floyd County,IN,us-in-043,0.123000109
Metropolitan,2009,Hamilton County,IN,us-in-057,0.055999942
Metropolitan,2009,Hancock County,IN,us-in-059,0.065
Metropolitan,2009,Harrison County,IN,us-in-061,0.097998918
Metropolitan,2009,Hendricks County,IN,us-in-063,0.051000111
Metropolitan,2009,Howard County,IN,us-in-067,0.150999829
Metropolitan,2009,Jasper County,IN,us-in-073,0.096000252
Metropolitan,2009,Johnson County,IN,us-in-081,0.096999828
Metropolitan,2009,Lake County,IN,us-in-089,0.164000123
Metropolitan,2009,LaPorte County,IN,us-in-091,0.145000672
Metropolitan,2009,Madison County,IN,us-in-095,0.147000024
Metropolitan,2009,Marion County,IN,us-in-097,0.196999952
Metropolitan,2009,Monroe County,IN,us-in-105,0.218999343
Metropolitan,2009,Morgan County,IN,us-in-109,0.101999487
Metropolitan,2009,Newton County,IN,us-in-111,0.109999259
Metropolitan,2009,Ohio County,IN,us-in-115,0.101998975
Metropolitan,2009,Owen County,IN,us-in-119,0.142999366
Metropolitan,2009,Porter County,IN,us-in-127,0.07600015
Metropolitan,2009,Posey County,IN,us-in-129,0.083998435
Metropolitan,2009,Putnam County,IN,us-in-133,0.13100148
Metropolitan,2009,Scott County,IN,us-in-143,0.166002656
Metropolitan,2009,Shelby County,IN,us-in-145,0.124001184
Metropolitan,2009,St. Joseph County,IN,us-in-141,0.163999701
Metropolitan,2009,Sullivan County,IN,us-in-153,0.171002336
Metropolitan,2009,Tippecanoe County,IN,us-in-157,0.20899985
Metropolitan,2009,Union County,IN,us-in-161,0.137990762
Metropolitan,2009,Vanderburgh County,IN,us-in-163,0.151999905
Metropolitan,2009,Vermillion County,IN,us-in-165,0.153996717
Metropolitan,2009,Vigo County,IN,us-in-167,0.209000114
Metropolitan,2009,Warrick County,IN,us-in-173,0.079999308
Metropolitan,2009,Washington County,IN,us-in-175,0.155002744
Metropolitan,2009,Wells County,IN,us-in-179,0.092999225
Metropolitan,2009,Whitley County,IN,us-in-183,0.080001242
Metropolitan,2009,Butler County,KS,us-ks-015,0.092999887
Metropolitan,2009,Doniphan County,KS,us-ks-043,0.133999168
Metropolitan,2009,Douglas County,KS,us-ks-045,0.216999488
Metropolitan,2009,Harvey County,KS,us-ks-079,0.105000917
Metropolitan,2009,Jackson County,KS,us-ks-085,0.109002211
Metropolitan,2009,Jefferson County,KS,us-ks-087,0.088998487
Metropolitan,2009,Johnson County,KS,us-ks-091,0.068
Metropolitan,2009,Kingman County,KS,us-ks-095,0.104002178
Metropolitan,2009,Leavenworth County,KS,us-ks-103,0.095000146
Metropolitan,2009,Linn County,KS,us-ks-107,0.127996529
Metropolitan,2009,Miami County,KS,us-ks-121,0.090999109
Metropolitan,2009,Osage County,KS,us-ks-139,0.111998985
Metropolitan,2009,Pottawatomie County,KS,us-ks-149,0.091001681
Metropolitan,2009,Riley County,KS,us-ks-161,0.263001149
Metropolitan,2009,Sedgwick County,KS,us-ks-173,0.134999959
Metropolitan,2009,Shawnee County,KS,us-ks-177,0.166000163
Metropolitan,2009,Sumner County,KS,us-ks-191,0.11399974
Metropolitan,2009,Wabaunsee County,KS,us-ks-197,0.087994034
Metropolitan,2009,Wyandotte County,KS,us-ks-209,0.213999935
Metropolitan,2009,Allen County,KY,us-ky-003,0.178996213
Metropolitan,2009,Boone County,KY,us-ky-015,0.079000187
Metropolitan,2009,Bourbon County,KY,us-ky-017,0.171001803
Metropolitan,2009,Boyd County,KY,us-ky-019,0.208998079
Metropolitan,2009,Bracken County,KY,us-ky-023,0.166998711
Metropolitan,2009,Bullitt County,KY,us-ky-029,0.107000334
Metropolitan,2009,Butler County,KY,us-ky-031,0.200998464
Metropolitan,2009,Campbell County,KY,us-ky-037,0.110999392
Metropolitan,2009,Christian County,KY,us-ky-047,0.189998792
Metropolitan,2009,Clark County,KY,us-ky-049,0.14500028
Metropolitan,2009,Daviess County,KY,us-ky-059,0.152000602
Metropolitan,2009,Edmonson County,KY,us-ky-061,0.208004749
Metropolitan,2009,Fayette County,KY,us-ky-067,0.17400007
Metropolitan,2009,Gallatin County,KY,us-ky-077,0.192988976
Metropolitan,2009,Grant County,KY,us-ky-081,0.167003207
Metropolitan,2009,Greenup County,KY,us-ky-089,0.16
Metropolitan,2009,Hancock County,KY,us-ky-091,0.131995776
Metropolitan,2009,Hardin County,KY,us-ky-093,0.146999686
Metropolitan,2009,Henderson County,KY,us-ky-101,0.166999798
Metropolitan,2009,Henry County,KY,us-ky-103,0.167998993
Metropolitan,2009,Jefferson County,KY,us-ky-111,0.157999989
Metropolitan,2009,Jessamine County,KY,us-ky-113,0.141000437
Metropolitan,2009,Kenton County,KY,us-ky-117,0.132000281
Metropolitan,2009,Larue County,KY,us-ky-123,0.168004758
Metropolitan,2009,McLean County,KY,us-ky-149,0.164003809
Metropolitan,2009,Meade County,KY,us-ky-163,0.123998633
Metropolitan,2009,Oldham County,KY,us-ky-185,0.059000131
Metropolitan,2009,Pendleton County,KY,us-ky-191,0.154002714
Metropolitan,2009,Scott County,KY,us-ky-209,0.130999435
Metropolitan,2009,Shelby County,KY,us-ky-211,0.12399961
Metropolitan,2009,Spencer County,KY,us-ky-215,0.095997713
Metropolitan,2009,Trigg County,KY,us-ky-221,0.152997565
Metropolitan,2009,Trimble County,KY,us-ky-223,0.156999662
Metropolitan,2009,Warren County,KY,us-ky-227,0.170999445
Metropolitan,2009,Woodford County,KY,us-ky-239,0.100999879
Metropolitan,2009,Acadia Parish,LA,us-la-001,0.203001647
Metropolitan,2009,Ascension Parish,LA,us-la-005,0.111999692
Metropolitan,2009,Bossier Parish,LA,us-la-015,0.142999716
Metropolitan,2009,Caddo Parish,LA,us-la-017,0.169000004
Metropolitan,2009,Calcasieu Parish,LA,us-la-019,0.163999891
Metropolitan,2009,Cameron Parish,LA,us-la-023,0.122994652
Metropolitan,2009,De Soto Parish,LA,us-la-031,0.193001997
Metropolitan,2009,East Baton Rouge Parish,LA,us-la-033,0.175
Metropolitan,2009,East Feliciana Parish,LA,us-la-037,0.196998928
Metropolitan,2009,Grant Parish,LA,us-la-043,0.183999197
Metropolitan,2009,Iberia Parish,LA,us-la-045,0.190999783
Metropolitan,2009,Iberville Parish,LA,us-la-047,0.202999205
Metropolitan,2009,Jefferson Parish,LA,us-la-051,0.136999971
Metropolitan,2009,Lafayette Parish,LA,us-la-055,0.136999883
Metropolitan,2009,Lafourche Parish,LA,us-la-057,0.154999782
Metropolitan,2009,Livingston Parish,LA,us-la-063,0.119999674
Metropolitan,2009,Orleans Parish,LA,us-la-071,0.239000291
Metropolitan,2009,Ouachita Parish,LA,us-la-073,0.207999673
Metropolitan,2009,Plaquemines Parish,LA,us-la-075,0.122002238
Metropolitan,2009,Pointe Coupee Parish,LA,us-la-077,0.184996821
Metropolitan,2009,Rapides Parish,LA,us-la-079,0.154999884
Metropolitan,2009,St. Bernard Parish,LA,us-la-087,0.212998888
Metropolitan,2009,St. Charles Parish,LA,us-la-089,0.12
